"","ensembl_gene_id","row_num","gene_symbol","gene_type"
"501","ENSG00000032389",501,"TSSC1","protein_coding"
"502","ENSG00000032444",502,"PNPLA6","protein_coding"
"503","ENSG00000032742",503,"IFT88","protein_coding"
"504","ENSG00000033011",504,"ALG1","protein_coding"
"505","ENSG00000033030",505,"ZCCHC8","protein_coding"
"506","ENSG00000033050",506,"ABCF2","protein_coding"
"507","ENSG00000033100",507,"CHPF2","protein_coding"
"508","ENSG00000033122",508,"LRRC7","protein_coding"
"509","ENSG00000033170",509,"FUT8","protein_coding"
"510","ENSG00000033178",510,"UBA6","protein_coding"
"511","ENSG00000033327",511,"GAB2","protein_coding"
"512","ENSG00000033627",512,"ATP6V0A1","protein_coding"
"513","ENSG00000033800",513,"PIAS1","protein_coding"
"514","ENSG00000033867",514,"SLC4A7","protein_coding"
"515","ENSG00000034053",515,"APBA2","protein_coding"
"516","ENSG00000034063",516,"UHRF1",NA
"517","ENSG00000034152",517,"MAP2K3","protein_coding"
"518","ENSG00000034239",518,"EFCAB1","protein_coding"
"519","ENSG00000034510",519,"TMSB10","protein_coding"
"520","ENSG00000034533",520,"ASTE1","protein_coding"
"521","ENSG00000034677",521,"RNF19A","protein_coding"
"522","ENSG00000034693",522,"PEX3","protein_coding"
"523","ENSG00000034713",523,"GABARAPL2","protein_coding"
"524","ENSG00000034971",524,"MYOC","protein_coding"
"525","ENSG00000035115",525,"SH3YL1","protein_coding"
"526","ENSG00000035141",526,"FAM136A","protein_coding"
"527","ENSG00000035403",527,"VCL","protein_coding"
"528","ENSG00000035499",528,"DEPDC1B","protein_coding"
"529","ENSG00000035664",529,"DAPK2","protein_coding"
"530","ENSG00000035681",530,"NSMAF","protein_coding"
"531","ENSG00000035687",531,"ADSS","protein_coding"
"532","ENSG00000035720",532,"STAP1","protein_coding"
"533","ENSG00000035862",533,"TIMP2","protein_coding"
"534","ENSG00000035928",534,"RFC1","protein_coding"
"535","ENSG00000036054",535,"TBC1D23","protein_coding"
"536","ENSG00000036257",536,"CUL3","protein_coding"
"537","ENSG00000036448",537,"MYOM2","protein_coding"
"538","ENSG00000036473",538,"OTC","protein_coding"
"539","ENSG00000036530",539,"CYP46A1","protein_coding"
"540","ENSG00000036549",540,"ZZZ3","protein_coding"
"541","ENSG00000036565",541,"SLC18A1","protein_coding"
"542","ENSG00000036672",542,"USP2","protein_coding"
"543","ENSG00000036828",543,"CASR","protein_coding"
"544","ENSG00000037042",544,"TUBG2","protein_coding"
"545","ENSG00000037241",545,"RPL26L1","protein_coding"
"546","ENSG00000037280",546,"FLT4","protein_coding"
"547","ENSG00000037474",547,"NSUN2","protein_coding"
"548","ENSG00000037637",548,"FBXO42","protein_coding"
"549","ENSG00000037749",549,"MFAP3","protein_coding"
"550","ENSG00000037757",550,"MRI1","protein_coding"
"551","ENSG00000037897",551,"METTL1","protein_coding"
"552","ENSG00000037965",552,"HOXC8","protein_coding"
"553","ENSG00000038002",553,"AGA","protein_coding"
"554","ENSG00000038210",554,"PI4K2B","protein_coding"
"555","ENSG00000038219",555,"BOD1L","protein_coding"
"556","ENSG00000038274",556,"MAT2B","protein_coding"
"557","ENSG00000038295",557,"TLL1","protein_coding"
"558","ENSG00000038358",558,"EDC4","protein_coding"
"559","ENSG00000038382",559,"TRIO","protein_coding"
"560","ENSG00000038427",560,"VCAN","protein_coding"
"561","ENSG00000038532",561,"CLEC16A","protein_coding"
"562","ENSG00000038945",562,"MSR1","protein_coding"
"563","ENSG00000039068",563,"CDH1","protein_coding"
"564","ENSG00000039123",564,"SKIV2L2","protein_coding"
"565","ENSG00000039139",565,"DNAH5","protein_coding"
"566","ENSG00000039319",566,"ZFYVE16","protein_coding"
"567","ENSG00000039523",567,"FAM65A","protein_coding"
"568","ENSG00000039537",568,"C6","protein_coding"
"569","ENSG00000039560",569,"RAI14","protein_coding"
"570","ENSG00000039600",570,"SOX30","protein_coding"
"571","ENSG00000039650",571,"PNKP","protein_coding"
"572","ENSG00000039987",572,"BEST2","protein_coding"
"573","ENSG00000040199",573,"PHLPP2","protein_coding"
"574","ENSG00000040275",574,"CCDC99","protein_coding"
"575","ENSG00000040341",575,"STAU2","protein_coding"
"576","ENSG00000040487",576,"PQLC2","protein_coding"
"577","ENSG00000040531",577,"CTNS","protein_coding"
"578","ENSG00000040608",578,"RTN4R","protein_coding"
"579","ENSG00000040633",579,"PHF23","protein_coding"
"580","ENSG00000040731",580,"CDH10","protein_coding"
"581","ENSG00000040933",581,"INPP4A","protein_coding"
"582","ENSG00000041353",582,"RAB27B","protein_coding"
"583","ENSG00000041357",583,"PSMA4","protein_coding"
"584","ENSG00000041515",584,"MYO16","protein_coding"
"585","ENSG00000041802",585,"LSG1","protein_coding"
"586","ENSG00000041880",586,"PARP3","protein_coding"
"587","ENSG00000041982",587,"TNC","protein_coding"
"588","ENSG00000041988",588,"THAP3","protein_coding"
"589","ENSG00000042062",589,"FAM65C","protein_coding"
"590","ENSG00000042088",590,"TDP1","protein_coding"
"591","ENSG00000042286",591,"AIFM2","protein_coding"
"592","ENSG00000042304",592,"C2orf83","protein_coding"
"593","ENSG00000042317",593,"SPATA7","protein_coding"
"594","ENSG00000042429",594,"MED17","protein_coding"
"595","ENSG00000042445",595,"RETSAT","protein_coding"
"596","ENSG00000042493",596,"CAPG","protein_coding"
"597","ENSG00000042753",597,"AP2S1","protein_coding"
"598","ENSG00000042781",598,"USH2A","protein_coding"
"599","ENSG00000042813",599,"ZPBP","protein_coding"
"600","ENSG00000042832",600,"TG","protein_coding"
"601","ENSG00000042980",601,"ADAM28","protein_coding"
"602","ENSG00000043039",602,"BARX2","protein_coding"
"603","ENSG00000043093",603,"DCUN1D1","protein_coding"
"604","ENSG00000043143",604,"PHF15","protein_coding"
"605","ENSG00000043355",605,"ZIC2","protein_coding"
"606","ENSG00000043462",606,"LCP2","protein_coding"
"607","ENSG00000043514",607,"TRIT1","protein_coding"
"608","ENSG00000043591",608,"ADRB1","protein_coding"
"609","ENSG00000044012",609,"GUCA2B","protein_coding"
"610","ENSG00000044090",610,"CUL7","protein_coding"
"611","ENSG00000044115",611,"CTNNA1","protein_coding"
"612","ENSG00000044446",612,"PHKA2","protein_coding"
"613","ENSG00000044459",613,"CNTLN","protein_coding"
"614","ENSG00000044524",614,"EPHA3","protein_coding"
"615","ENSG00000044574",615,"HSPA5","protein_coding"
"616","ENSG00000046604",616,"DSG2","protein_coding"
"617","ENSG00000046647",617,"GEMIN8","protein_coding"
"618","ENSG00000046651",618,"OFD1","protein_coding"
"619","ENSG00000046653",619,"GPM6B","protein_coding"
"620","ENSG00000046774",620,"MAGEC2","protein_coding"
"621","ENSG00000046889",621,"PREX2","protein_coding"
"622","ENSG00000047056",622,"WDR37","protein_coding"
"623","ENSG00000047188",623,"YTHDC2","protein_coding"
"624","ENSG00000047230",624,"CTPS2","protein_coding"
"625","ENSG00000047249",625,"ATP6V1H","protein_coding"
"626","ENSG00000047315",626,"POLR2B","protein_coding"
"627","ENSG00000047346",627,"KIAA1370","protein_coding"
"628","ENSG00000047365",628,"ARAP2","protein_coding"
"629","ENSG00000047410",629,"TPR","protein_coding"
"630","ENSG00000047457",630,"CP","protein_coding"
"631","ENSG00000047578",631,"KIAA0556","protein_coding"
"632","ENSG00000047579",632,"DTNBP1","protein_coding"
"633","ENSG00000047597",633,"XK","protein_coding"
"634","ENSG00000047617",634,"ANO2","protein_coding"
"635","ENSG00000047621",635,"C12orf4","protein_coding"
"636","ENSG00000047634",636,"SCML1","protein_coding"
"637","ENSG00000047644",637,"WWC3","protein_coding"
"638","ENSG00000047648",638,"ARHGAP6","protein_coding"
"639","ENSG00000047662",639,"FAM184B","protein_coding"
"640","ENSG00000047849",640,"MAP4","protein_coding"
"641","ENSG00000047932",641,"GOPC","protein_coding"
"642","ENSG00000047936",642,"ROS1","protein_coding"
"643","ENSG00000048028",643,"USP28","protein_coding"
"644","ENSG00000048052",644,"HDAC9","protein_coding"
"645","ENSG00000048140",645,"TSPAN17","protein_coding"
"646","ENSG00000048162",646,"NOP16","protein_coding"
"647","ENSG00000048342",647,"CC2D2A","protein_coding"
"648","ENSG00000048392",648,"RRM2B","protein_coding"
"649","ENSG00000048405",649,"ZNF800","protein_coding"
"650","ENSG00000048462",650,"TNFRSF17","protein_coding"
"651","ENSG00000048471",651,"SNX29","protein_coding"
"652","ENSG00000048540",652,"LMO3","protein_coding"
"653","ENSG00000048544",653,"MRPS10","protein_coding"
"654","ENSG00000048545",654,"GUCA1A","protein_coding"
"655","ENSG00000048649",655,"RSF1","protein_coding"
"656","ENSG00000048707",656,"VPS13D","protein_coding"
"657","ENSG00000048740",657,"CELF2","protein_coding"
"658","ENSG00000048828",658,"FAM120A","protein_coding"
"659","ENSG00000048991",659,"R3HDM1","protein_coding"
"660","ENSG00000049089",660,"COL9A2","protein_coding"
"661","ENSG00000049130",661,"KITLG","protein_coding"
"662","ENSG00000049167",662,"ERCC8","protein_coding"
"663","ENSG00000049192",663,"ADAMTS6","protein_coding"
"664","ENSG00000049239",664,"H6PD","protein_coding"
"665","ENSG00000049245",665,"VAMP3","protein_coding"
"666","ENSG00000049246",666,"PER3","protein_coding"
"667","ENSG00000049247",667,"UTS2","protein_coding"
"668","ENSG00000049249",668,"TNFRSF9","protein_coding"
"669","ENSG00000049283",669,"EPN3","protein_coding"
"670","ENSG00000049319",670,"SRD5A2",NA
"671","ENSG00000049323",671,"LTBP1","protein_coding"
"672","ENSG00000049449",672,"RCN1","protein_coding"
"673","ENSG00000049540",673,"ELN","protein_coding"
"674","ENSG00000049541",674,"RFC2","protein_coding"
"675","ENSG00000049618",675,"ARID1B","protein_coding"
"676","ENSG00000049656",676,"CLPTM1L","protein_coding"
"677","ENSG00000049759",677,"NEDD4L","protein_coding"
"678","ENSG00000049768",678,"FOXP3","protein_coding"
"679","ENSG00000049769",679,"PPP1R3F","protein_coding"
"680","ENSG00000049860",680,"HEXB","protein_coding"
"681","ENSG00000049883",681,"PTCD2","protein_coding"
"682","ENSG00000050030",682,"KIAA2022","protein_coding"
"683","ENSG00000050130",683,"JKAMP","protein_coding"
"684","ENSG00000050165",684,"DKK3","protein_coding"
"685","ENSG00000050327",685,"ARHGEF5","protein_coding"
"686","ENSG00000050344",686,"NFE2L3","protein_coding"
"687","ENSG00000050393",687,"CCDC90A","protein_coding"
"688","ENSG00000050405",688,"LIMA1","protein_coding"
"689","ENSG00000050426",689,"LETMD1","protein_coding"
"690","ENSG00000050438",690,"SLC4A8","protein_coding"
"691","ENSG00000050555",691,"LAMC3","protein_coding"
"692","ENSG00000050628",692,"PTGER3","protein_coding"
"693","ENSG00000050730",693,"TNIP3","protein_coding"
"694","ENSG00000050748",694,"MAPK9","protein_coding"
"695","ENSG00000050767",695,"COL23A1","protein_coding"
"696","ENSG00000050820",696,"BCAR1","protein_coding"
"697","ENSG00000051009",697,"FAM160A2","protein_coding"
"698","ENSG00000051108",698,"HERPUD1","protein_coding"
"699","ENSG00000051128",699,"HOMER3","protein_coding"
"700","ENSG00000051180",700,"RAD51","protein_coding"
"701","ENSG00000051341",701,"POLQ","protein_coding"
"702","ENSG00000051382",702,"PIK3CB","protein_coding"
"703","ENSG00000051523",703,"CYBA","protein_coding"
"704","ENSG00000051596",704,"THOC3","protein_coding"
"705","ENSG00000051620",705,"HEBP2","protein_coding"
"706","ENSG00000051825",706,"MPHOSPH9","protein_coding"
"707","ENSG00000052126",707,"PLEKHA5","protein_coding"
"708","ENSG00000052344",708,"PRSS8","protein_coding"
"709","ENSG00000052723",709,"SIKE1","protein_coding"
"710","ENSG00000052749",710,"RRP12","protein_coding"
"711","ENSG00000052795",711,"FNIP2","protein_coding"
"712","ENSG00000052802",712,"MSMO1","protein_coding"
"713","ENSG00000052841",713,"TTC17","protein_coding"
"714","ENSG00000052850",714,"ALX4","protein_coding"
"715","ENSG00000053108",715,"FSTL4","protein_coding"
"716","ENSG00000053254",716,"FOXN3","protein_coding"
"717","ENSG00000053328",717,"C6orf186","protein_coding"
"718","ENSG00000053371",718,"AKR7A2","protein_coding"
"719","ENSG00000053372",719,"MRTO4","protein_coding"
"720","ENSG00000053438",720,"NNAT","protein_coding"
"721","ENSG00000053501",721,"USE1","protein_coding"
"722","ENSG00000053524",722,"MCF2L2","protein_coding"
"723","ENSG00000053702",723,"NRIP2","protein_coding"
"724","ENSG00000053747",724,"LAMA3","protein_coding"
"725","ENSG00000053770",725,"MUDENG","protein_coding"
"726","ENSG00000053900",726,"ANAPC4","protein_coding"
"727","ENSG00000053918",727,"KCNQ1","protein_coding"
"728","ENSG00000054116",728,"TRAPPC3","protein_coding"
"729","ENSG00000054118",729,"THRAP3","protein_coding"
"730","ENSG00000054148",730,"PHPT1","protein_coding"
"731","ENSG00000054179",731,"ENTPD2","protein_coding"
"732","ENSG00000054219",732,"LY75","protein_coding"
"733","ENSG00000054267",733,"ARID4B","protein_coding"
"734","ENSG00000054277",734,"OPN3","protein_coding"
"735","ENSG00000054282",735,"SDCCAG8","protein_coding"
"736","ENSG00000054356",736,"PTPRN","protein_coding"
"737","ENSG00000054392",737,"HHAT","protein_coding"
"738","ENSG00000054523",738,"KIF1B","protein_coding"
"739","ENSG00000054598",739,"FOXC1","protein_coding"
"740","ENSG00000054611",740,"TBC1D22A","protein_coding"
"741","ENSG00000054654",741,"SYNE2","protein_coding"
"742","ENSG00000054690",742,"PLEKHH1","protein_coding"
"743","ENSG00000054793",743,"ATP9A","protein_coding"
"744","ENSG00000054796",744,"SPO11","protein_coding"
"745","ENSG00000054803",745,"CBLN4","protein_coding"
"746","ENSG00000054938",746,"CHRDL2","protein_coding"
"747","ENSG00000054965",747,"FAM168A","protein_coding"
"748","ENSG00000054967",748,"RELT","protein_coding"
"749","ENSG00000054983",749,"GALC","protein_coding"
"750","ENSG00000055044",750,"NOP58","protein_coding"
"751","ENSG00000055070",751,"C1orf144","protein_coding"
"752","ENSG00000055118",752,"KCNH2","protein_coding"
"753","ENSG00000055130",753,"CUL1","protein_coding"
"754","ENSG00000055147",754,"FAM114A2","protein_coding"
"755","ENSG00000055163",755,"CYFIP2","protein_coding"
"756","ENSG00000055208",756,"TAB2","protein_coding"
"757","ENSG00000055211",757,"C6orf72","protein_coding"
"758","ENSG00000055332",758,"EIF2AK2","protein_coding"
"759","ENSG00000055483",759,"USP36","protein_coding"
"760","ENSG00000055609",760,"MLL3","protein_coding"
"761","ENSG00000055732",761,"MCOLN3","protein_coding"
"762","ENSG00000055813",762,"CCDC85A","protein_coding"
"763","ENSG00000055917",763,"PUM2","protein_coding"
"764","ENSG00000055950",764,"MRPL43","protein_coding"
"765","ENSG00000055955",765,"ITIH4","protein_coding"
"766","ENSG00000055957",766,"ITIH1","protein_coding"
"767","ENSG00000056050",767,"C4orf27","protein_coding"
"768","ENSG00000056097",768,"ZFR","protein_coding"
"769","ENSG00000056277",769,"ZNF280C","protein_coding"
"770","ENSG00000056291",770,"NPFFR2","protein_coding"
"771","ENSG00000056487",771,"PHF21B","protein_coding"
"772","ENSG00000056558",772,"TRAF1","protein_coding"
"773","ENSG00000056586",773,"RC3H2","protein_coding"
"774","ENSG00000056661",774,"PCGF2",NA
"775","ENSG00000056736",775,"IL17RB","protein_coding"
"776","ENSG00000056972",776,"TRAF3IP2","protein_coding"
"777","ENSG00000056998",777,"GYG2","protein_coding"
"778","ENSG00000057019",778,"DCBLD2","protein_coding"
"779","ENSG00000057149",779,"SERPINB3","protein_coding"
"780","ENSG00000057252",780,"SOAT1","protein_coding"
"781","ENSG00000057294",781,"PKP2","protein_coding"
"782","ENSG00000057468",782,"MSH4","protein_coding"
"783","ENSG00000057593",783,"F7","protein_coding"
"784","ENSG00000057608",784,"GDI2","protein_coding"
"785","ENSG00000057657",785,"PRDM1","protein_coding"
"786","ENSG00000057663",786,"ATG5","protein_coding"
"787","ENSG00000057704",787,"TMCC3","protein_coding"
"788","ENSG00000057757",788,"PITHD1","protein_coding"
"789","ENSG00000057935",789,"MTA3","protein_coding"
"790","ENSG00000058056",790,"USP13","protein_coding"
"791","ENSG00000058063",791,"ATP11B","protein_coding"
"792","ENSG00000058085",792,"LAMC2","protein_coding"
"793","ENSG00000058091",793,"CDK14","protein_coding"
"794","ENSG00000058262",794,"SEC61A1","protein_coding"
"795","ENSG00000058272",795,"PPP1R12A","protein_coding"
"796","ENSG00000058335",796,"RASGRF1","protein_coding"
"797","ENSG00000058404",797,"CAMK2B","protein_coding"
"798","ENSG00000058453",798,"CROCC","protein_coding"
"799","ENSG00000058600",799,"POLR3E","protein_coding"
"800","ENSG00000058668",800,"ATP2B4","protein_coding"
"801","ENSG00000058673",801,"ZC3H11A","protein_coding"
"802","ENSG00000058729",802,"RIOK2","protein_coding"
"803","ENSG00000058799",803,"YIPF1","protein_coding"
"804","ENSG00000058804",804,"TMEM48","protein_coding"
"805","ENSG00000058866",805,"DGKG","protein_coding"
"806","ENSG00000059122",806,"FLYWCH1","protein_coding"
"807","ENSG00000059145",807,"UNKL","protein_coding"
"808","ENSG00000059377",808,"TBXAS1","protein_coding"
"809","ENSG00000059378",809,"PARP12","protein_coding"
"810","ENSG00000059573",810,"ALDH18A1","protein_coding"
"811","ENSG00000059588",811,"TARBP1","protein_coding"
"812","ENSG00000059691",812,"PET112","protein_coding"
"813","ENSG00000059728",813,"MXD1","protein_coding"
"814","ENSG00000059758",814,"CDK17","protein_coding"
"815","ENSG00000059769",815,"DNAJC25","protein_coding"
"816","ENSG00000059804",816,"SLC2A3","protein_coding"
"817","ENSG00000059915",817,"PSD","protein_coding"
"818","ENSG00000060069",818,"CTDP1","protein_coding"
"819","ENSG00000060138",819,"CSDA","protein_coding"
"820","ENSG00000060140",820,"STYK1","protein_coding"
"821","ENSG00000060237",821,"WNK1","protein_coding"
"822","ENSG00000060303",822,"RPS17P5","processed_pseudogene"
"823","ENSG00000060339",823,"CCAR1","protein_coding"
"824","ENSG00000060491",824,"OGFR","protein_coding"
"825","ENSG00000060558",825,"GNA15","protein_coding"
"826","ENSG00000060566",826,"CREB3L3","protein_coding"
"827","ENSG00000060642",827,"PIGV","protein_coding"
"828","ENSG00000060656",828,"PTPRU","protein_coding"
"829","ENSG00000060688",829,"SNRNP40","protein_coding"
"830","ENSG00000060709",830,"RIMBP2","protein_coding"
"831","ENSG00000060718",831,"COL11A1","protein_coding"
"832","ENSG00000060749",832,"QSER1","protein_coding"
"833","ENSG00000060762",833,"BRP44L","protein_coding"
"834","ENSG00000060971",834,"ACAA1","protein_coding"
"835","ENSG00000060982",835,"BCAT1","protein_coding"
"836","ENSG00000061273",836,"HDAC7","protein_coding"
"837","ENSG00000061337",837,"LZTS1","protein_coding"
"838","ENSG00000061455",838,"PRDM6","protein_coding"
"839","ENSG00000061492",839,"WNT8A","protein_coding"
"840","ENSG00000061656",840,"SPAG4","protein_coding"
"841","ENSG00000061676",841,"NCKAP1","protein_coding"
"842","ENSG00000061794",842,"MRPS35","protein_coding"
"843","ENSG00000061918",843,"GUCY1B3","protein_coding"
"844","ENSG00000061936",844,"SFSWAP","protein_coding"
"845","ENSG00000061938",845,"TNK2","protein_coding"
"846","ENSG00000061987",846,"MON2","protein_coding"
"847","ENSG00000062038",847,"CDH3","protein_coding"
"848","ENSG00000062096",848,"ARSF","protein_coding"
"849","ENSG00000062194",849,"GPBP1","protein_coding"
"850","ENSG00000062282",850,"DGAT2","protein_coding"
